"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
3.90769903465114e-14,146,372,1.91665055777053,"Catalytic activity, acting on a nucleic acid "," http://amigo.geneontology.org/amigo/term/GO:0140640"," kz  lds  DNApol-zeta  mus301  DNApol-theta  Blm  okr  phr  rec  spn-A  spn-B  Dbp45A  RNaseX25  TfIIFbeta  Ddx1  RpI1  mre11  CG4045  Rtca  Rad17  Fen1  aft  RpII33  CG1307  ADD1  l(1)G0007  CG6171  Thd1  ProRS-m  GlnRS  CysRS  RecQ5  Drep4  Ercc1  RfC38  AlaRS-m  wuho  mldr  CG2972  Rai1  CG8142  CG14618  CG13690  CG3165  CG3225  CG3756  Rat1  CG12375  Mettl14  mtDNA-helicase  CG6094  CG6388  Rpb11  Rhau  CG9253  Pld3  Nbr  Not3  CG3358  Dhx15  Prp8  EndoG  CysRS-m  AsnRS-m  CG6967  CG6550  Dcr-2  CG11788  CG9143  CG17807  Samtor  TyrRS-m  CG11342  Pop4  ldbr  CG7504  CG3434  CG3335  CG6418  Msh6  IleRS-m  elg1  GluRS-m  Pop5  CG6839  CG14100  CG11399  Rpb8  DNApol-eta  Suv3  mRpL44  Snm1  CG1239  CG2100  Tailor  CG10050  ArgRS-m  CG10903  DNApol-iota  CG7483  CG9386  CG16790  mtTFB2  Dtd  Exd2  Rrp6  Trax  WRNexo  CG11447  Regnase-1  CG3308  RpI12  CG6985  CG10214  tst  GatB  Rpb10  CG14544  Slu7  CG1750  PNPase  mus81  CG18853  Slimp  Rpb7  CG31368  AspRS-m  Tsen2  CG34195  Dbp21E2  l(2)37Cg  pea  AGO2  DNApol-alpha180  CG42360  GatA  cuff  Cpsf73  rgn  zuc  Ire1  DNAlig1  DNApol-delta  Gen  Snp  Mcm3"
2.49512194225164e-10,104,261,1.9459239169429,"Catalytic activity, acting on RNA "," http://amigo.geneontology.org/amigo/term/GO:0140098"," kz  Dbp45A  RNaseX25  Ddx1  RpI1  CG4045  Rtca  Fen1  aft  RpII33  CG1307  l(1)G0007  ProRS-m  GlnRS  CysRS  AlaRS-m  wuho  mldr  CG2972  Rai1  CG14618  CG13690  CG3225  CG3756  Rat1  CG12375  Mettl14  CG6094  CG6388  Rpb11  Rhau  CG9253  Nbr  Not3  Dhx15  Prp8  EndoG  CysRS-m  AsnRS-m  CG6967  CG6550  Dcr-2  CG9143  CG17807  Samtor  TyrRS-m  CG11342  Pop4  ldbr  CG7504  CG3434  CG6418  IleRS-m  GluRS-m  Pop5  CG6839  CG14100  CG11399  Rpb8  Suv3  mRpL44  CG1239  CG2100  Tailor  CG10050  ArgRS-m  CG10903  CG7483  CG9386  CG16790  mtTFB2  Dtd  Exd2  Rrp6  Trax  CG11447  Regnase-1  RpI12  CG10214  tst  GatB  Rpb10  CG14544  Slu7  CG1750  PNPase  CG18853  Slimp  Rpb7  CG31368  AspRS-m  Tsen2  CG34195  Dbp21E2  l(2)37Cg  pea  AGO2  CG42360  GatA  cuff  Cpsf73  zuc  Ire1  Snp"
1.09303212377873e-08,212,687,1.50699616745444,"RNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003723"," aub  bam  kz  hyd  mago  msl-3  Su(var)205  tra  tra2  piwi  eIF2beta  Pabp2  RpL23  Dbp45A  Rbp9  brat  RNaseX25  TfIIS  ppan  Ref1  l(3)07882  lark  msi  Rnp4F  noi  Psi  Ddx1  CG2034  peng  eIF3i  Nelf-E  U2af38  RpS20  Gcn2  Cbp80  qkr58E-3  qkr58E-2  qkr58E-1  eIF2Bepsilon  mRpL16  CG3071  Neos  eIF2Bbeta  eIF3e  CG4045  eIF1A  RpL23A  NiPp1  l(1)G0007  mRpL18  CysRS  l(1)G0020  l(1)G0004  nito  CG5808  CstF64  Cpsf100  Adat1  AlaRS-m  Sas10  Shmt  CG1785  CG2124  CG14414  Rai1  CG18259  CG14618  CG13690  CG4896  CG17652  CG3542  Sf3b2  CG15432  Elp3  CG3225  mRpL24  WDR79  Phf5a  Rat1  r2d2  CG12375  Mettl14  CG6094  CG6686  CG6712  CG6388  Ref2  mRF1  RpL24  CG10341  CG10189  CG10466  Rhau  Dhx15  mEFTu2  U2A  tsu  Lsm11  CG12129  CG7637  Prp8  mIF3  eIF2Bgamma  clu  RpS15  CG6967  CG4866  Dcr-2  CG9344  CG9346  Panx  Rae1  eIF3k  CG3045  CG10384  CG17807  CG3732  eIF2Bdelta  DCP1  Upf3  thoc5  RpL12  CG4622  Pof  CG3594  TyrRS-m  Tudor-SN  CG7879  CG2021  CG13807  CG9004  CG11583  CG15014  CG4611  RpL18  Pop4  CG7504  Srp68  Cpsf5  CG3335  CG6418  mRpL2  RpL10Ab  Sf3a2  Prp31  IleRS-m  roq  GluRS-m  nxf2  Pop5  CG6841  CG14100  Prp3  Tsr1  barc  CG7414  CG11109  mRpL44  CG1239  CG2100  mRpS9  mRpL1  CG7483  SLIRP2  RnpS1  mtTFB2  Dtd  RpL24-like  CG5641  mRpL11  Hexim  Rrp6  Sra-1  CG8064  Regnase-1  Srp14  Srp72  Pus1  CG12278  CG6937  tst  CG5728  Ude  Slu7  mRpS18C  CG1542  PNPase  Set1  eIF2D  btz  Slimp  Rpb7  CG31156  CG31368  CG31957  RpL30  pea  AGO2  CG42360  Larp7  Cpsf73  LSm1  LSm7  Mat89Ba  eIF2alpha  SmD2  scaf6  mbf1  Sf3a1  rump  l(2)10685  RpS10b"
1.47745384667644e-07,55,121,2.21978209056861,"Nuclease activity "," http://amigo.geneontology.org/amigo/term/GO:0004518"," DNApol-theta  spn-B  piwi  RNaseX25  Ddx1  mre11  Rad9  Fen1  CG6171  Drep4  Ercc1  mldr  CG2972  Rai1  CG13690  CG3165  Rat1  CG12375  Pld3  Nbr  Not3  CG3358  mms4  EndoG  Dcr-2  Tudor-SN  Pop4  ldbr  CG6833  Pop5  CG6839  mRpL44  Snm1  CG16790  Exd2  Rrp6  Trax  WRNexo  Regnase-1  CG3308  CG10214  PNPase  mus81  Tsen15  Tsen2  AGO2  DNApol-alpha180  CG42360  Cpsf73  rgn  zuc  Ire1  DNApol-delta  Gen  Snp"
1.51103544535582e-06,349,1306,1.30501431021331,"Transferase activity "," http://amigo.geneontology.org/amigo/term/GO:0016740"," Gart  Mps1  aurA  awd  cin  Pkg21D  E(z)  FER  fu  Got2  hyd  DNApol-zeta  DNApol-theta  pip  r-l  tkv  trx  Cdk2  mei-41  Prat  por  CycJ  Cds  Taf1  Ror  fbl  poe  Stt3B  PR-Set7  Smyd3  Wee1  PhKgamma  Ret  Cdc2rk  CG11899  betaggt-I  oxt  Cul1  Ugt36A1  Pitslre  qm  lok  RpI1  Gcn2  ATPCL  Nrk  Rack1  Pkn  Dgkepsilon  l(2)k01209  bon  AMPKalpha  eIF2Bepsilon  trr  CG2924  wit  rasp  Dph5  p38b  agt  Ts  Mtpbeta  Fpps  Gk1  Sik2  CG4045  Roc1a  Hmt4-20  CG13369  CycK  CG8910  Tip60  tna  aft  Ubc10  SAK  RpII33  Ugt36E1  Ugt49B1  l(1)G0020  Dnz1  Smyd4-4  Tps1  mino  CG7028  GstE12  morgue  Akap200  msps  heix  Hrd3  CG3793  betaggt-II  nmdyn-D7  cathD  Patsas  sotv  CG16781  Shmt  wuho  Pink1  CG10761  CG1492  Agpat1  CG1461  Alg14  Traf-like  rngo  Ubr1  CG12990  CG15814  Spt7  CG7326  CG7889  CG14231  CG14615  CG14618  CG2794  CG3544  Pex12  CG4629  CG9961  CG2964  CG2975  CG18558  CG2983  CG9643  alpha4GT1  GABPI  CG3277  Elp3  CG3756  CG13994  CG9154  CG17375  Ugt307A1  CG8673  CG8419  Ostgamma  Mettl14  Wdr82  CG9541  FucTB  Art8  Nfs1  CG6388  Pect  Rpb11  CG15141  CG5783  CG17597  CG10189  CG10166  CG10268  CG2614  CG2617  Amacr  Coq3  Dhx15  PIG-G  puml  CG8726  Cul4  CG8080  GstE13  Marc  CG1407  oys  PIG-N  Ak6  Mos  CG8067  eIF2Bgamma  Ufc1  CG8414  CG4945  Gbp2  CG17287  CG6550  CG10916  nopo  PIG-O  Mgat1  CG3295  CG9485  CG11475  CG10344  CG17807  PIP5K59B  CG3788  Art7  Naa35  CG3356  Samtor  CG3894  CG2811  Pex10  SCOT  CG10862  Mul1  CG11594  CG11342  Prpk  Eaf6  Ppat-Dpck  kri  CG7376  UbcE2M  GstO2  UGP  Tat  CG3552  CG3434  CG11811  CG6321  Atg12  CG9384  CG17173  FucTA  Pgant8  roq  CG13025  beg  qjt  CG14100  PIG-F  CG11399  Alg11  CG11249  Rpb8  DNApol-eta  CG11241  CG11109  aux  CG14646  Pi4KIIalpha  CG12170  CG1239  CG2100  Hat1  CRAT  Ufl1  Dpck  Tailor  CG10050  PIG-H  CG10903  DNApol-iota  Coq2  CG9601  Kdm2  CG9386  SpdS  mtTFB2  Fancl  CG6345  CG4565  CG17726  CG6790  CG14721  NANS  Gnmt  CG12279  CG3631  CG6752  CG4210  CG4338  CG6218  CG5038  CG3534  CG7156  CG11447  Lrrk  CG3337  CG6800  RpI12  Takl2  CG13605  CG6178  Rpb10  CG11089  beta4GalT7  CG14544  CROT  NSD  CG14512  Naa40  CG1750  PNPase  CG11539  sip3  Asator  PIP4K  Set1  Dhap-at  POSH  AANATL7  CG16903  Atg10  CG18853  CG18858  Pak3  GstT2  CG30036  Rpb7  CG31661  CG31683  Alg10  Csas  QC  CG32645  CG32850  CG32939  GstE9  CG34195  CG34348  bma  Dgk  CG34452  se  tw  l(2)37Cg  IKKepsilon  e(y)3  Pgk  DNApol-alpha180  mnb  Mob4  Mulk  par-1  Ubr3  hpo  aPKC  whd  Ire1  Nuak1  CG43313  Galk  Uck  DNApol-delta  mib1  qin  vih  Strn-Mlck  Ubc7  l(2)10685  THG  Tcs3  CG46338"
1.81594205610223e-05,463,1841,1.2281749252869,"Nucleic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0003676"," aop  ash2  aub  bam  Cp190  crm  dsx  e(y)1  e(y)2  E(z)  Jra  kz  Mybbp1A  wek  l(3)73Ah  hyd  l(3)mbt  lds  mago  msl-3  DNApol-zeta  mus301  DNApol-theta  Blm  nau  okr  Pc  per  phr  Poxm  rec  ref(2)P  ro  spn-A  spn-B  su(Hw)  Su(var)3-7  Su(var)205  Tbp  tra  tra2  trx  vls  mei-41  Ets97D  zfh2  Xpc  Xpac  piwi  TfIIB  eIF2beta  sv  yem  Sox14  Pabp2  Aef1  RpL23  Dbp45A  Rbp9  brat  Taf1  RNaseX25  TfIIFbeta  TfIIS  mtSSB  ppan  Ref1  l(3)07882  Dif  lark  Med  Mlh1  Pms2  msi  repo  Taf2  Fkbp39  Rnp4F  noi  His3.3A  Hr38  Psi  btn  Ddx1  Orc2  CG2034  glu  peng  eIF3i  mael  cag  Nelf-E  U2af38  Max  RpS20  RpI1  Gcn2  D19A  Cbp80  qkr58E-3  qkr58E-2  qkr58E-1  Orc6  mip130  eIF2Bepsilon  trr  mRpL16  CG3071  NK7.1  Neos  Taf7  CG2712  eIF2Bbeta  eIF3e  CG4045  cry  Smox  Fen1  eIF1A  cav  RpL23A  RpII33  NiPp1  Dek  ADD1  Hmg-2  l(1)G0007  mRpL18  Thd1  CysRS  l(1)G0020  l(1)G0004  jim  RecQ5  nito  CG2790  CG5808  Acf  CstF64  Cpsf100  Pol31  MTA1-like  Ercc1  Adat1  Rpt4  RfC38  CG17328  NC2beta  AlaRS-m  Spt6  Sas10  Shmt  CG3847  CG3918  CG2120  CG1785  CG2124  CG11696  CG4318  CG14414  Sap30  Rai1  CG8142  CG6769  Hesr  Nup35  CG18259  CG14618  CG11617  CG13690  CG4896  CG14352  CG17652  CG3165  CG3542  Sf3b2  CG15432  Elp3  CG3225  mRpL24  tomb  CG9154  WDR79  Phf5a  Rat1  CG13775  CG4496  CG5181  r2d2  CG12375  Mettl14  aust  brwl  mtDNA-helicase  CG4709  CG6094  CG6686  CG6712  CG6388  Ref2  mRF1  CG7099  RpL24  Rpb11  CG10336  CG10341  CG10431  CG17568  CG10189  CG10466  Taf13  Rhau  CG9253  Nbr  Mcm10  Clamp  Dhx15  mEFTu2  U2A  Nup50  tsu  CG1814  CG1663  Lsm11  CG12744  CG12129  CG18011  CG7637  mms4  CG12942  Prp8  EndoG  mIF3  CG4744  CG8079  eIF2Bgamma  clu  RpS15  AsnRS-m  CG6967  Lhr  CG4866  Dcr-2  CG5726  CG15073  CG9143  MED8  lms  CG11180  CG9344  CG9346  hng1  Panx  Rae1  eIF3k  CG3045  CG10384  CG17807  CG3732  eIF2Bdelta  pita  DCP1  Upf3  thoc5  RpL12  CG4622  CG4707  Pof  CG3594  TyrRS-m  Tudor-SN  CG1233  CG7879  CG12104  CG2021  CG13807  CG9004  Asciz  CG14965  CG15011  CG11586  CG11583  CG15014  CG4611  CG10274  RpL18  CTCF  Pop4  CG7504  ERR  Srp68  Cpsf5  CG3448  Jarid2  CG3335  CG6418  mRpL2  RpL10Ab  CG10654  Sf3a2  CG17359  CG6833  Msh6  Prp31  IleRS-m  elg1  PDCD-5  roq  GluRS-m  nxf2  Pop5  CG6841  CG6839  CG14100  Lon  Prp3  CG11456  Tsr1  barc  CG7414  DNApol-eta  CG11109  Suv3  POLDIP2  mRpL44  Snm1  CG1239  CG2100  CG1965  mRpS9  Pbp95  DNApol-iota  Ada2b  mRpL1  CG7483  CG9601  SLIRP2  CG8159  ranshi  CG11986  Kdm2  RnpS1  CG8478  mtTFB2  CG4820  CG6689  Dtd  RpL24-like  Exd2  CG14710  CG6808  CG18476  CG5641  mRpL11  Hexim  Rrp6  CG14860  Mau2  CG6654  CG6276  Sra-1  Trax  CG5516  Rbf2  Fer2  pad  CG8064  WRNexo  CG4854  trem  CG4936  Regnase-1  Srp14  Srp72  Pus1  CG12278  RpI12  CG6937  CG10214  tst  Spps  CG5728  Rpb10  Ets96B  Ude  CG11858  CG4730  mrt  bigmax  NSD  CG1647  Slu7  ZIPIC  Jasper  mRpS18C  CG1542  CG15561  PNPase  Set1  MTF-1  mus81  e(y)2b  eIF2D  btz  CG30020  Slimp  Rpb7  CG31156  CG31224  CG31365  CG31368  CG31388  AspRS-m  Tsen2  CG31957  CG33213  CG34205  CG34231  CG34376  nub  Dbp21E2  l(2)37Cg  RpL30  pea  AGO2  DNApol-alpha180  CG42360  CG3281  Larp7  Cpsf73  LSm1  LSm7  SREBP  Mat89Ba  nbs  eIF2alpha  SmD2  scaf6  vnd  l(2)gd1  ver  DNAlig1  Myc  mbf1  cnc  dar1  mld  DNApol-delta  Gen  tgo  ab  Hr4  Snp  Atf-2  CrebB  RPA3  Sf3a1  rump  mh  l(2)10685  Mcm3  RpS10b  Orc1"
2.24106300327809e-05,53,131,1.97577550962061,"Transferase activity, transferring one-carbon groups "," http://amigo.geneontology.org/amigo/term/GO:0016741"," Gart  E(z)  trx  PR-Set7  Smyd3  trr  Dph5  agt  Ts  CG4045  Hmt4-20  aft  Smyd4-4  CG3793  Shmt  wuho  CG7889  CG14618  CG9643  CG9154  Mettl14  Wdr82  Art8  CG6388  CG2614  Coq3  CG8067  CG11475  CG17807  Art7  Samtor  CG11342  CG14100  CG11399  CG11109  CG1239  CG10903  Kdm2  CG9386  mtTFB2  CG4565  CG17726  Gnmt  CG11447  CG3337  CG11089  CG14544  NSD  CG1750  Set1  CG18853  CG34195  l(2)10685"
2.56231992158213e-05,27,50,2.63710112359551,"Exonuclease activity "," http://amigo.geneontology.org/amigo/term/GO:0004527"," DNApol-theta  Ddx1  mre11  Rad9  Fen1  CG6171  Rai1  CG3165  Rat1  Pld3  Nbr  Not3  CG3358  CG6833  Snm1  CG16790  Exd2  Rrp6  WRNexo  CG3308  CG10214  PNPase  DNApol-alpha180  Cpsf73  DNApol-delta  Gen  Snp"
6.81587307651378e-05,63,171,1.79919179972403,"Structural constituent of ribosome "," http://amigo.geneontology.org/amigo/term/GO:0003735"," mRpL4  RpL23  mRpL47  RpL29  RpS20  RpL39  mRpL16  CG14817  bonsai  RpL23A  mRpL18  mRpL50  mRpL30  RpS28b  mRpS25  mRpL10  mRpL48  mRpS2  mRpL24  mRpL28  RpL36A  mRpL51  RpL24  mRpL42  RpLP0-like  mRpS16  mRpL41  RpS15  mRpS28  mRpS29  mRpL43  RpL12  mRpL23  RpL28  RpL18  mRpL2  RpL10Ab  mRpL39  mRpS31  mRpL15  mRpL44  mRpS9  mRpL1  RpL24-like  mRpL11  mRpL9  mRpS33  CG12278  mRpL35  mRpS24  RpL27  mRpS22  RpS8  mRpS18C  mRpL32  mRpS21  CG31156  mRpL34  RpL30  mRpS23  RpS10b  RpL31  mRpS34"
0.000140760619563047,49,125,1.91434007490637,"Methyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:0008168"," E(z)  trx  PR-Set7  Smyd3  trr  Dph5  agt  Ts  CG4045  Hmt4-20  aft  Smyd4-4  CG3793  wuho  CG7889  CG14618  CG9643  CG9154  Mettl14  Wdr82  Art8  CG6388  CG2614  Coq3  CG8067  CG11475  CG17807  Art7  Samtor  CG11342  CG14100  CG11399  CG11109  CG1239  CG10903  Kdm2  CG9386  mtTFB2  CG4565  CG17726  Gnmt  CG11447  CG3337  CG14544  NSD  Set1  CG18853  CG34195  l(2)10685"
